标题,链接,发布时间,内容
买就是死卖也是亏留着也是死翘翘[哭],"https://guba.eastmoney.com/news,002616,580673962.html",2016-12-19 13:31:52,买就是死卖也是亏留着也是死翘翘
此股买不到卖不掉[大笑],"https://guba.eastmoney.com/news,002616,580673533.html",2016-12-19 13:31:05,此股买不到卖不掉
越跌越买,"https://guba.eastmoney.com/news,002616,580622222.html",2016-12-19 11:07:09,越跌越买
我已用尽了洪荒之力了，长青就看你的表现了,"https://guba.eastmoney.com/news,002616,580594437.html",2016-12-19 10:20:18,我已用尽了洪荒之力了，长青就看你的表现了
明年至少要开工5个项目,"https://guba.eastmoney.com/news,002616,580598568.html",2016-12-19 10:27:12,明年至少要开工5个项目
[买入][买入][买入][买入][买入][买入][买入][买入][买入][买入],"https://guba.eastmoney.com/news,002616,580577678.html",2016-12-19 09:54:51,
买凯迪电力还不如买长青，长青高增长又绩优又没涨过还是明年的热点股，其实从近期的成,"https://guba.eastmoney.com/news,002616,580572438.html",2016-12-19 09:46:51,买凯迪电力还不如买长青，长青高增长又绩优又没涨过还是明年的热点股，其实从近期的成交量上可以看出庄几经收不到筹码了
同行业的凯迪电力20个亿的股本都10转20了，长青还是民企，发展潜力巨大，国家又,"https://guba.eastmoney.com/news,002616,580503217.html",2016-12-18 21:40:21,同行业的凯迪电力20个亿的股本都10转20了，长青还是民企，发展潜力巨大，国家又重点扶持该行业，长青在这么好的机会下一定会抓住机会，明年定会在定增后在10转30的
凯迪生态涨停板开盘，长清有连动效应，涨停板可期，现价买入,"https://guba.eastmoney.com/news,002616,580558437.html",2016-12-19 09:18:46,凯迪生态涨停板开盘，长清有连动效应，涨停板可期，现价买入
眀天开盘价全仓买入，明年此股必上40，此股至少每年净利润都有80%以上的增长，而,"https://guba.eastmoney.com/news,002616,580497484.html",2016-12-18 21:07:31,眀天开盘价全仓买入，明年此股必上40，此股至少每年净利润都有80%以上的增长，而且十三五重点扶持生物质环保发电行业，五年之内必翻五倍。
下午出掉，你们坚守吧兄弟们。长青画了一张大饼。,"https://guba.eastmoney.com/news,002616,579984533.html",2016-12-16 12:21:55,下午出掉，你们坚守吧兄弟们。长青画了一张大饼。
此股近期最大可能为横久必跌，现股价位于5日附近，10日，20日之下，是否底部尚待,"https://guba.eastmoney.com/news,002616,580456785.html",2016-12-18 17:01:27,此股近期最大可能为横久必跌，现股价位于5日附近，10日，20日之下，是否底部尚待进一步明确。近期交易量萎缩之极，主力既不暴力洗也不拉高出，确实不明其状况，也可能现该股就是庄弃之品种或为庄深潜之品种。个人认为此股适合长线投资，拿到明年必有厚报。
弃股票 战现货,"https://guba.eastmoney.com/news,002616,580357303.html",2016-12-17 18:58:42,弃股票 战现货
这股能到什么价开板,"https://guba.eastmoney.com/news,002616,580357293.html",2016-12-17 18:58:39,这股能到什么价开板
"要击活人气,需要打出持续能上涨的品种","https://guba.eastmoney.com/news,002616,580274966.html",2016-12-17 10:13:06,"要击活人气,需要打出持续能上涨的品种"
李大霄，我每天捐五元你啃馒头，3500天久不久？,"https://guba.eastmoney.com/news,002616,580053861.html",2016-12-16 14:39:02,李大霄，我每天捐五元你啃馒头，3500天久不久？
这股也好，主要对心脏好，不会有过山车坐,"https://guba.eastmoney.com/news,002616,580040294.html",2016-12-16 14:18:45,这股也好，主要对心脏好，不会有过山车坐
大盘不会下3000，肯定不会，绝对不会，嘿嘿信不,"https://guba.eastmoney.com/news,002616,579983567.html",2016-12-16 12:17:28,大盘不会下3000，肯定不会，绝对不会，嘿嘿信不
上证大盘今日空头回补（蓝色）加洗盘，择机加仓,"https://guba.eastmoney.com/news,002616,579983242.html",2016-12-16 12:16:02,上证大盘今日空头回补（蓝色）加洗盘，择机加仓
如此状没千带干路也救不了A股,"https://guba.eastmoney.com/news,002616,579983222.html",2016-12-16 12:15:55,如此状没千带干路也救不了A股
别离，就等来一次5个点左右的跌幅，咱在冲。缩量到极致后还要吓人的，挖坑让恐慌盘跳,"https://guba.eastmoney.com/news,002616,579969281.html",2016-12-16 11:30:27,别离，就等来一次5个点左右的跌幅，咱在冲。缩量到极致后还要吓人的，挖坑让恐慌盘跳。
又开始哆嗦了,"https://guba.eastmoney.com/news,002616,579934877.html",2016-12-16 10:35:28,又开始哆嗦了
19元以下，准备买入。18.5准备全仓[微笑],"https://guba.eastmoney.com/news,002616,579891883.html",2016-12-16 09:29:59,19元以下，准备买入。18.5准备全仓
今天又是地量,"https://guba.eastmoney.com/news,002616,579891713.html",2016-12-16 09:29:45,今天又是地量
定增17、7元的价格，保证通过的话股价不能超10%，别在这里异想天开了，可怜的散,"https://guba.eastmoney.com/news,002616,579818034.html",2016-12-15 22:40:49,定增17、7元的价格，保证通过的话股价不能超10%，别在这里异想天开了，可怜的散户
美联储加息凌晨落定,"https://guba.eastmoney.com/news,002616,579801475.html",2016-12-15 21:48:11,美联储加息凌晨落定
请问定增有没有变故？拖这么久是因为什么原因？公司的效率在哪里？应该给股东一个说法,"https://guba.eastmoney.com/news,002616,579802033.html",2016-12-15 21:50:13,"请问定增有没有变故？拖这么久是因为什么原因？公司的效率在哪里？应该给股东一个说法或者一个公告。 
长青集团
长青集团：公司定增材料仍在准备中，尚未呈报主管部门。根据公司于2016年4月18日披露的《非公开发行股票预案》，本次非公开发行股票决议的有效期为股东大会审议通过之日起12个月，即有效期至2017年5月4日。有关本次定增的重大进展，公司将及时对外披露。谢谢！
答复时间 2016-12-16 14:17:00"
请问，定增的股票获证监会批准没有，什么时候向大股东定增。,"https://guba.eastmoney.com/news,002616,579639044.html",2016-12-15 14:24:01,"请问，定增的股票获证监会批准没有，什么时候向大股东定增。 
长青集团
长青集团：本次非公开发行股份资料仍在准备中,未曾上报主管部门。有关本项目的重大进展，我公司将按有关法规及时披露。谢谢!
答复时间 2016-12-15 18:33:00"
要卖就卖压个鸡毛，早不卖现在压，一看就是个撒逼，,"https://guba.eastmoney.com/news,002616,579652127.html",2016-12-15 14:44:41,要卖就卖压个鸡毛，早不卖现在压，一看就是个撒逼，
满城项目失败，巨亏，长青将被ST，ST后将被拉升到40[微笑][微笑][微笑][,"https://guba.eastmoney.com/news,002616,579492857.html",2016-12-15 09:40:36,满城项目失败，巨亏，长青将被ST，ST后将被拉升到40[不赞]
买进，下午上20,"https://guba.eastmoney.com/news,002616,579555395.html",2016-12-15 11:14:24,买进，下午上20
僵尸股，没量,"https://guba.eastmoney.com/news,002616,579564372.html",2016-12-15 11:29:37,僵尸股，没量
下午上20，不上20和全收了,"https://guba.eastmoney.com/news,002616,579549575.html",2016-12-15 11:04:51,下午上20，不上20和全收了
下午上20,"https://guba.eastmoney.com/news,002616,579546901.html",2016-12-15 11:00:17,下午上20
麻痹股,"https://guba.eastmoney.com/news,002616,579546645.html",2016-12-15 10:59:51,麻痹股
满城及定增问题,"https://guba.eastmoney.com/news,002616,579534425.html",2016-12-15 10:40:29,首先感谢公司对投资者的认真态度！有问题及时回复。我的问题是，先有个推测，公司5月推出定增，马上环保部巡查中了一枪，虽与公司经营管理无关，但政府内城门失火，殃及满城项目，弄得定增很尴尬，报会暂时肯定过不了，只能等，我的判断是若满城项目顺利通过环评等手续投产，则政府层面问题解决，定增科立刻报会！有些道理吗？另外，煤价大幅上涨对满城项目的供热收益构成影响吗？（好像是根据煤价调整价格的），供电影响肯定小不了。
长青就是坨狗屎,"https://guba.eastmoney.com/news,002616,579494343.html",2016-12-15 09:43:06,长青就是坨狗屎
无耻！为了低位增发，只会下砸。,"https://guba.eastmoney.com/news,002616,579238298.html",2016-12-14 15:01:05,无耻！为了低位增发，只会下砸。
公司为什么不公布满城项目进展情况，今年是否还能运营，为什么总是忽悠我们中小股东。,"https://guba.eastmoney.com/news,002616,579195691.html",2016-12-14 13:57:25,公司为什么不公布满城项目进展情况，今年是否还能运营，为什么总是忽悠我们中小股东。
真磨叽!,"https://guba.eastmoney.com/news,002616,579168780.html",2016-12-14 13:11:09,真磨叽!
为了增发不择手段，增发不发，将横盘不止！主力控股，散户没辙。只能长期持股，打新筹,"https://guba.eastmoney.com/news,002616,579140945.html",2016-12-14 11:27:17,为了增发不择手段，增发不发，将横盘不止！主力控股，散户没辙。只能长期持股，打新筹码，坐等增发。增发完毕，一飞冲天。
今天操盘手休假!,"https://guba.eastmoney.com/news,002616,579125248.html",2016-12-14 11:01:46,今天操盘手休假!
跌吧，快点跌我要满仓做大股东了,"https://guba.eastmoney.com/news,002616,579107829.html",2016-12-14 10:38:34,跌吧，快点跌我要满仓做大股东了
[抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底][抄底],"https://guba.eastmoney.com/news,002616,579093249.html",2016-12-14 10:19:44,
[买入][买入][买入][买入][买入][买入][买入][买入][买入][买入],"https://guba.eastmoney.com/news,002616,579073870.html",2016-12-14 09:54:07,
买[买入][买入][买入][买入][买入][加仓][加仓][加仓][加仓][加仓,"https://guba.eastmoney.com/news,002616,579071422.html",2016-12-14 09:50:41,买
研究聚焦及核心利好个股,"https://guba.eastmoney.com/news,002616,578867584.html",2016-12-13 17:32:32,研究聚焦及核心利好个股
坚决观望 切不可抄底,"https://guba.eastmoney.com/news,002616,575887102.html",2016-12-05 14:47:53,坚决观望 切不可抄底
可以轻仓介入,"https://guba.eastmoney.com/news,002616,578645805.html",2016-12-13 09:47:56,可以轻仓介入
中银益利灵活配置混合型证券投资基金更新招募说明书(2016年第1号),"https://guba.eastmoney.com/news,002616,578607192.html",2016-12-13 08:15:12,"公告日期：2016-12-13
　　中银益利灵活配置混合型证券投资基金 更新招募说明书
中银益利灵活配置混合型证券投资基金
更新招募说明书
（2016 年第 1 号）
基金管理人： 中银基金管理有限公司
基金托管人： 招商银行股份有限公司
二〇一六年十二月
1
重要提示
本基金经 2016 年 3 月 9 日中国证券监督管理委员会证监许可[2016]473 号文募集注册。
基金管理人保证招募说明书的内容真实、准确、完整。本招募说明书经中国证监会注册，
但中国证监会对本基金募集的注册， 并不表明其对本基金的价值和收益做出实质性判断或保
证，也不表明投资于本基金没有风险。中国证监会不对基金的投资价值及市场前景等作出实
质性判断或者保证。 
基金管理人依照恪尽职守、诚实信用、谨慎勤勉的原则管理和运用基金财产，但不保证
本基金一定盈利，也不保证最低收益。 
投资有风险，投资者认购（或申购）基金时应认真阅读本招募说明书基金合同等信息披
露文件，全面认识本基金产品的风险收益特征， 自主判断基金的投资价值，自主做出投资决
策， 并承担基金投资中出现的各类风险，包括因政治、经济、社会等环境因素对证券价格产
生影响而形成的系统性风险，个别证券特有的非系统性风险，由于基金投资者连续大量赎回
基金产生的流动性风险，基金管理人在基金管理实施过程中产生的基金管理风险，基金投资
过程中产生的操作风险，因交收违约和投资债券引发的信用风险，基金投资对象与投资策略
引致的特有风险，等等。 本基金投资中小企业私募债券，中小企业私募债券是根据相关法律
法规由非上市中小企业采用非公开方式发行的债券。由于不能公开交易，一般情况下，交易
不活跃，潜在较大流动性风险。当发债主体信用质量恶化时，受市场流动性所限，本基金可
能无法卖出所持有的中小企业私募债，由此可能给基金净值带来更大的负面影响和损失。本
基金的特定风险详见招募说明书“风险揭示”章节。
本基金为混合型基金，其预期收益及预期风险水平高于债券型基金和货币市场基金，但
低于股票型基金，属于中等风险水平的投资品种。
投资者应充分考虑自身的风险承受能力，并对于认购（或申购）基金的意愿、时机、数
量等投资行为作出独立决策。
基金的过往业绩并不预示其未来表现，基金管理人管理的其他基金的业绩也不构成对本
基金业绩表现的保证。基金管理人提醒投资者基金投资的“买者自负”原则，在投资者作出投
资决策后，基金运营状况与基金净值变化引致的投资风险，由投资者自行负责。 
中银益利灵活配置混合型证券投资基金 更新招募说明书
2
本更新招募说明书所载内容截止日为 2016 年 10 月 25 日，有关财务数据和净值表现截
止日为 2016 年 9 月 30 日（财务数据未经审计） 。本基金......
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。"
中银益利灵活配置混合型证券投资基金更新招募说明书摘要,"https://guba.eastmoney.com/news,002616,578598448.html",2016-12-13 07:30:43,"公告日期：2016-12-13
　　中银益利灵活配置混合型证券投资基金更新招募说明书摘要 基金管理人：中银基金管理有限公司

基金托管人：招商银行股份有限公司

二〇一六年十二月

重要提示

本基金经2016年3月9日中国证券监督管理委员会证监许可[2016]473号文募集注册。

基金管理人保证招募说明书的内容真实、准确、完整。本招募说明书经中国证监会注册，但中国证监会对本基金募集的注册，并不表明其对本基金的价值和收益做出实质性判断或保证，也不表明投资于本基金没有风险。中国证监会不对基金的投资价值及市场前景等作出实质性判断或者保证。

基金管理人依照恪尽职守、诚实信用、谨慎勤勉的原则管理和运用基金财产，但不保证本基金一定盈利，也不保证最低收益。

投资有风险，投资者认购（或申购）基金时应认真阅读本招募说明书基金合同等信息披露文件，全面认识本基金产品的风险收益特征，自主判断基金的投资价值，自主做出投资决策，并承担基金投资中出现的各类风险，包括因政治、经济、社会等环境因素对证券价格产生影响而形成的系统性风险，个别证券特有的非系统性风险，由于基金投资者连续大量赎回基金产生的流动性风险，基金管理人在基金管理实施过程中产生的基金管理风险，基金投资过程中产生的操作风险，因交收违约和投资债券引发的信用风险，基金投资对象与投资策略引致的特有风险，等等。本基金投资中小企业私募债券，中小企业私募债券是根据相关法律法规由非上市中小企业采用非公开方式发行的债券。由于不能公开交易，一般情况下，交易不活跃，潜在较大流动性风险。当发债主体信用质量恶化时，受市场流动性所限，本基金可能无法卖出所持有的中小企业私募债，由此可能给基金净值带来更大的负面影响和损失。本基金的特定风险详见招募说明书“风险揭示”章节。

本基金为混合型基金，其预期收益及预期风险水平高于债券型基金和货币市场基金，但低于股票型基金，属于中等风险水平的投资品种。

投资者应充分考虑自身的风险承受能力，并对于认购（或申购）基金的意愿、时机、数量等投资行为作出独立决策。

基金的过往业绩并不预示其未来表现，基金管理人管理的其他基金的业绩也不构成对本基金业绩表现的保证。基金管理人提醒投资者基金投资的“买者自负”原则，在投资者作出投资决策后，基金运营状况与基金净值变化引致的投资风险，由投资者自行负责。

本更新招募说明书所载内容截止日为2016年10月25日，有关财务数据和净值表现截止

日为2016年9月30日（财务数据未经审计）。本基金托管人招商银行股份有限公司已复

核了本次更新的招募说明书。

一、基金合同生效日

2016年4月25日

二、基金管理人

（一）基金管理人简况

名称：中银基金管理有限公司

注册地址：上海市浦东新区银城中路200号中银大厦45楼

办公地址：上海市浦东新区银城中路200号中银大厦26楼、27楼、45楼<......
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
长华超级牛股宜华生活红木资源第一股，红木资源日渐枯竭，比黄金还值钱，600978,"https://guba.eastmoney.com/news,002616,578538400.html",2016-12-12 22:44:27,长华超级牛股宜华生活红木资源第一股，红木资源日渐枯竭，比黄金还值钱，600978绝对优质白马，大股东疯狂增持，员工持股被套，动态市盈率十倍，家具木材提价，棺材骨灰盒暴利，业绩明年突破每股1元，对应同行市盈率50倍，合理股价应该到50元。野蛮人已经虎视眈眈，要进场了，连续3个涨停没问题。传递正能量，为良心企业点赞。本周末加蓬总统访问宜华生活，宜华在加蓬有2300万平方木材，这次发财了。
现在19.74元，友情提示，该股缩量整理结束，明日本周最后一交易日，预计涨2%以,"https://guba.eastmoney.com/news,002616,574707668.html",2016-12-01 13:14:16,现在19.74元，友情提示，该股缩量整理结束，明日本周最后一交易日，预计涨2%以上，立帖为证，加油！！
